2021-11-01 10:22:50,381 - INFO  - main.py:<module> - LSTM + Genetic Algorithm
2021-11-02 21:34:02,958 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.10205761316872428)
2021-11-02 21:34:02,958 - INFO  - GeneticAlgorithm.py:decodeBest - ('CDW.O', 0.10041152263374485)
2021-11-02 21:34:02,958 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.09958847736625515)
2021-11-02 21:34:02,958 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09876543209876543)
2021-11-02 21:34:02,958 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09876543209876543)
2021-11-02 21:34:02,958 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09876543209876543)
2021-11-02 21:34:02,958 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.097119341563786)
2021-11-02 21:34:02,959 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0962962962962963)
2021-11-02 21:34:02,960 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
CHKP.O    0.023885
CDW.O     0.055235
ALGN.O   -0.029819
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
MTCH.O   -0.042910
dtype: float64
2021-11-02 21:34:02,960 - INFO  - GeneticAlgorithm.py:evaluate - 0.015717670528395934
2021-11-02 21:34:02,960 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #16
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10452674897119342)
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.1037037037037037)
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.10205761316872428)
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('CDW.O', 0.10041152263374485)
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.09958847736625515)
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09876543209876543)
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09876543209876543)
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09876543209876543)
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.097119341563786)
2021-11-02 21:34:06,864 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0962962962962963)
2021-11-02 21:34:06,866 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
CHKP.O    0.023885
CDW.O     0.055235
ALGN.O   -0.029819
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
MTCH.O   -0.042910
dtype: float64
2021-11-02 21:34:06,866 - INFO  - GeneticAlgorithm.py:evaluate - 0.015717670528395934
2021-11-02 21:34:06,866 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #17
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10435497124075596)
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10353327855382087)
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.1018898931799507)
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.10106820049301561)
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('CDW.O', 0.10024650780608052)
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09860312243221035)
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09860312243221035)
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09860312243221035)
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09695973705834018)
2021-11-02 21:34:10,939 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0961380443714051)
2021-11-02 21:34:10,941 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
CHKP.O    0.023885
ALGN.O   -0.029819
CDW.O     0.055235
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
MTCH.O   -0.042910
dtype: float64
2021-11-02 21:34:10,941 - INFO  - GeneticAlgorithm.py:evaluate - 0.015642837036088496
2021-11-02 21:34:10,941 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #18
2021-11-02 21:34:14,883 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10435497124075596)
2021-11-02 21:34:14,883 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10353327855382087)
2021-11-02 21:34:14,883 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.1018898931799507)
2021-11-02 21:34:14,883 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.10106820049301561)
2021-11-02 21:34:14,884 - INFO  - GeneticAlgorithm.py:decodeBest - ('CDW.O', 0.10024650780608052)
2021-11-02 21:34:14,884 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09860312243221035)
2021-11-02 21:34:14,884 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09860312243221035)
2021-11-02 21:34:14,884 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09860312243221035)
2021-11-02 21:34:14,884 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09695973705834018)
2021-11-02 21:34:14,884 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0961380443714051)
2021-11-02 21:34:14,885 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
CHKP.O    0.023885
ALGN.O   -0.029819
CDW.O     0.055235
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
MTCH.O   -0.042910
dtype: float64
2021-11-02 21:34:14,886 - INFO  - GeneticAlgorithm.py:evaluate - 0.015642837036088496
2021-11-02 21:34:14,886 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #19
2021-11-02 21:34:18,813 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10418375717801477)
2021-11-02 21:34:18,813 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10336341263330599)
2021-11-02 21:34:18,813 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.10254306808859721)
2021-11-02 21:34:18,813 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.10172272354388844)
2021-11-02 21:34:18,813 - INFO  - GeneticAlgorithm.py:decodeBest - ('CDW.O', 0.10008203445447088)
2021-11-02 21:34:18,813 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09844134536505332)
2021-11-02 21:34:18,814 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09844134536505332)
2021-11-02 21:34:18,814 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09844134536505332)
2021-11-02 21:34:18,814 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09680065627563576)
2021-11-02 21:34:18,814 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.09598031173092698)
2021-11-02 21:34:18,815 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
ALGN.O   -0.029819
CHKP.O    0.023885
CDW.O     0.055235
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
MTCH.O   -0.042910
dtype: float64
2021-11-02 21:34:18,815 - INFO  - GeneticAlgorithm.py:evaluate - 0.015568249100769763
2021-11-02 21:34:18,815 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #20
2021-11-02 21:34:22,809 - INFO  - GeneticAlgorithm.py:decodeBest - ('CPRT.O', 0.10508757297748124)
2021-11-02 21:34:22,809 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.1042535446205171)
2021-11-02 21:34:22,810 - INFO  - GeneticAlgorithm.py:decodeBest - ('GOOGL.O', 0.10341951626355296)
2021-11-02 21:34:22,810 - INFO  - GeneticAlgorithm.py:decodeBest - ('INCY.O', 0.10008340283569642)
2021-11-02 21:34:22,810 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.10008340283569642)
2021-11-02 21:34:22,810 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.10008340283569642)
2021-11-02 21:34:22,810 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09841534612176814)
2021-11-02 21:34:22,810 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.097581317764804)
2021-11-02 21:34:22,810 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.09674728940783987)
2021-11-02 21:34:22,810 - INFO  - GeneticAlgorithm.py:decodeBest - ('ASML.O', 0.09424520433694746)
2021-11-02 21:34:22,812 - INFO  - GeneticAlgorithm.py:evaluate - CPRT.O     0.106054
VRTX.O     0.033475
GOOGL.O    0.059094
INCY.O     0.016543
MRNA.O     0.132170
NTES.O     0.013185
PAYX.O     0.038847
MTCH.O    -0.042910
JD.O      -0.004198
ASML.O     0.113123
dtype: float64
2021-11-02 21:34:22,812 - INFO  - GeneticAlgorithm.py:evaluate - 0.046840737238852334
2021-11-02 21:34:22,812 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #21
2021-11-02 21:34:26,739 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10375816993464053)
2021-11-02 21:34:26,739 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10294117647058823)
2021-11-02 21:34:26,739 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.10212418300653595)
2021-11-02 21:34:26,739 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.10130718954248366)
2021-11-02 21:34:26,739 - INFO  - GeneticAlgorithm.py:decodeBest - ('CDW.O', 0.09967320261437909)
2021-11-02 21:34:26,739 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.0988562091503268)
2021-11-02 21:34:26,739 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0988562091503268)
2021-11-02 21:34:26,739 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09803921568627451)
2021-11-02 21:34:26,740 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09803921568627451)
2021-11-02 21:34:26,740 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09640522875816994)
2021-11-02 21:34:26,741 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
MRNA.O    0.132170
CHKP.O    0.023885
CDW.O     0.055235
ALGN.O   -0.029819
MTCH.O   -0.042910
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
dtype: float64
2021-11-02 21:34:26,741 - INFO  - GeneticAlgorithm.py:evaluate - 0.016001782259807862
2021-11-02 21:34:26,741 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #22
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10375816993464053)
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10294117647058823)
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.10212418300653595)
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.10130718954248366)
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('CDW.O', 0.09967320261437909)
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.0988562091503268)
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0988562091503268)
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09803921568627451)
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09803921568627451)
2021-11-02 21:34:30,699 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09640522875816994)
2021-11-02 21:34:30,701 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
MRNA.O    0.132170
CHKP.O    0.023885
CDW.O     0.055235
ALGN.O   -0.029819
MTCH.O   -0.042910
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
dtype: float64
2021-11-02 21:34:30,701 - INFO  - GeneticAlgorithm.py:evaluate - 0.016001782259807862
2021-11-02 21:34:30,701 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #23
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10375816993464053)
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10294117647058823)
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.10212418300653595)
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.10130718954248366)
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('CDW.O', 0.09967320261437909)
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.0988562091503268)
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0988562091503268)
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09803921568627451)
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09803921568627451)
2021-11-02 21:34:34,602 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09640522875816994)
2021-11-02 21:34:34,604 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
MRNA.O    0.132170
CHKP.O    0.023885
CDW.O     0.055235
ALGN.O   -0.029819
MTCH.O   -0.042910
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
dtype: float64
2021-11-02 21:34:34,604 - INFO  - GeneticAlgorithm.py:evaluate - 0.016001782259807862
2021-11-02 21:34:34,604 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #24
2021-11-02 21:34:38,605 - INFO  - GeneticAlgorithm.py:decodeBest - ('HON.O', 0.10421836228287841)
2021-11-02 21:34:38,605 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.10256410256410256)
2021-11-02 21:34:38,605 - INFO  - GeneticAlgorithm.py:decodeBest - ('GILD.O', 0.10173697270471464)
2021-11-02 21:34:38,605 - INFO  - GeneticAlgorithm.py:decodeBest - ('CDW.O', 0.10090984284532671)
2021-11-02 21:34:38,605 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.1000827129859388)
2021-11-02 21:34:38,605 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09925558312655088)
2021-11-02 21:34:38,606 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09925558312655088)
2021-11-02 21:34:38,606 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09925558312655088)
2021-11-02 21:34:38,606 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0967741935483871)
2021-11-02 21:34:38,606 - INFO  - GeneticAlgorithm.py:decodeBest - ('NXPI.O', 0.09594706368899918)
2021-11-02 21:34:38,607 - INFO  - GeneticAlgorithm.py:evaluate - HON.O     0.004226
CHKP.O    0.023885
GILD.O   -0.046583
CDW.O     0.055235
JD.O     -0.004198
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
MTCH.O   -0.042910
NXPI.O    0.055436
dtype: float64
2021-11-02 21:34:38,607 - INFO  - GeneticAlgorithm.py:evaluate - 0.022220800186465176
2021-11-02 21:34:38,607 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #25
2021-11-02 21:34:42,593 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10469909315746084)
2021-11-02 21:34:42,593 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10387469084913438)
2021-11-02 21:34:42,593 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADBE.O', 0.10305028854080792)
2021-11-02 21:34:42,593 - INFO  - GeneticAlgorithm.py:decodeBest - ('ORLY.O', 0.10140148392415499)
2021-11-02 21:34:42,593 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09975267930750206)
2021-11-02 21:34:42,593 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.0989282769991756)
2021-11-02 21:34:42,593 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09810387469084914)
2021-11-02 21:34:42,594 - INFO  - GeneticAlgorithm.py:decodeBest - ('WBA.O', 0.09810387469084914)
2021-11-02 21:34:42,594 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.09645507007419621)
2021-11-02 21:34:42,594 - INFO  - GeneticAlgorithm.py:decodeBest - ('TMUS.O', 0.09563066776586975)
2021-11-02 21:34:42,595 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
ADBE.O    0.127414
ORLY.O    0.019779
NTES.O    0.013185
MRNA.O    0.132170
PAYX.O    0.038847
WBA.O    -0.007598
MTCH.O   -0.042910
TMUS.O   -0.051064
dtype: float64
2021-11-02 21:34:42,595 - INFO  - GeneticAlgorithm.py:evaluate - 0.016959220472234367
2021-11-02 21:34:42,595 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #26
2021-11-02 21:34:46,516 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10401310401310401)
2021-11-02 21:34:46,516 - INFO  - GeneticAlgorithm.py:decodeBest - ('WBA.O', 0.10401310401310401)
2021-11-02 21:34:46,516 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10319410319410319)
2021-11-02 21:34:46,516 - INFO  - GeneticAlgorithm.py:decodeBest - ('ADBE.O', 0.10237510237510238)
2021-11-02 21:34:46,517 - INFO  - GeneticAlgorithm.py:decodeBest - ('ORLY.O', 0.10073710073710074)
2021-11-02 21:34:46,517 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.0990990990990991)
2021-11-02 21:34:46,517 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09828009828009827)
2021-11-02 21:34:46,517 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09746109746109746)
2021-11-02 21:34:46,517 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.09582309582309582)
2021-11-02 21:34:46,517 - INFO  - GeneticAlgorithm.py:decodeBest - ('TMUS.O', 0.095004095004095)
2021-11-02 21:34:46,519 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
WBA.O    -0.007598
FOXA.O   -0.059408
ADBE.O    0.127414
ORLY.O    0.019779
NTES.O    0.013185
MRNA.O    0.132170
PAYX.O    0.038847
MTCH.O   -0.042910
TMUS.O   -0.051064
dtype: float64
2021-11-02 21:34:46,519 - INFO  - GeneticAlgorithm.py:evaluate - 0.016798320467985597
2021-11-02 21:34:46,519 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #27
2021-11-02 21:34:50,478 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10452674897119342)
2021-11-02 21:34:50,478 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.1037037037037037)
2021-11-02 21:34:50,478 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.10205761316872428)
2021-11-02 21:34:50,479 - INFO  - GeneticAlgorithm.py:decodeBest - ('SWKS.O', 0.10041152263374485)
2021-11-02 21:34:50,479 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.09958847736625515)
2021-11-02 21:34:50,479 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09876543209876543)
2021-11-02 21:34:50,479 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09876543209876543)
2021-11-02 21:34:50,479 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09876543209876543)
2021-11-02 21:34:50,479 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.097119341563786)
2021-11-02 21:34:50,479 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0962962962962963)
2021-11-02 21:34:50,480 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
CHKP.O    0.023885
SWKS.O    0.038978
ALGN.O   -0.029819
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
MTCH.O   -0.042910
dtype: float64
2021-11-02 21:34:50,481 - INFO  - GeneticAlgorithm.py:evaluate - 0.014085260883755585
2021-11-02 21:34:50,481 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #28
2021-11-02 21:34:54,469 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10452674897119342)
2021-11-02 21:34:54,469 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.1037037037037037)
2021-11-02 21:34:54,469 - INFO  - GeneticAlgorithm.py:decodeBest - ('CHKP.O', 0.10205761316872428)
2021-11-02 21:34:54,469 - INFO  - GeneticAlgorithm.py:decodeBest - ('SWKS.O', 0.10041152263374485)
2021-11-02 21:34:54,469 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.09958847736625515)
2021-11-02 21:34:54,469 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09876543209876543)
2021-11-02 21:34:54,470 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09876543209876543)
2021-11-02 21:34:54,470 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09876543209876543)
2021-11-02 21:34:54,470 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.097119341563786)
2021-11-02 21:34:54,470 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.0962962962962963)
2021-11-02 21:34:54,471 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
CHKP.O    0.023885
SWKS.O    0.038978
ALGN.O   -0.029819
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
PAYX.O    0.038847
MTCH.O   -0.042910
dtype: float64
2021-11-02 21:34:54,471 - INFO  - GeneticAlgorithm.py:evaluate - 0.014085260883755585
2021-11-02 21:34:54,472 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #29
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10548172757475083)
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10465116279069768)
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.1004983388704319)
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09966777408637874)
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09966777408637874)
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09966777408637874)
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('CTAS.O', 0.09883720930232558)
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09800664451827243)
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.09717607973421927)
2021-11-02 21:34:58,434 - INFO  - GeneticAlgorithm.py:decodeBest - ('NXPI.O', 0.09634551495016612)
2021-11-02 21:34:58,436 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
ALGN.O   -0.029819
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
CTAS.O    0.075223
PAYX.O    0.038847
MTCH.O   -0.042910
NXPI.O    0.055436
dtype: float64
2021-11-02 21:34:58,436 - INFO  - GeneticAlgorithm.py:evaluate - 0.02058031030442909
2021-11-02 21:34:58,436 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #30
2021-11-02 21:35:02,383 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10548172757475083)
2021-11-02 21:35:02,383 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10465116279069768)
2021-11-02 21:35:02,383 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.1004983388704319)
2021-11-02 21:35:02,383 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09966777408637874)
2021-11-02 21:35:02,383 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09966777408637874)
2021-11-02 21:35:02,383 - INFO  - GeneticAlgorithm.py:decodeBest - ('VRTX.O', 0.09966777408637874)
2021-11-02 21:35:02,383 - INFO  - GeneticAlgorithm.py:decodeBest - ('CTAS.O', 0.09883720930232558)
2021-11-02 21:35:02,383 - INFO  - GeneticAlgorithm.py:decodeBest - ('PAYX.O', 0.09800664451827243)
2021-11-02 21:35:02,384 - INFO  - GeneticAlgorithm.py:decodeBest - ('MTCH.O', 0.09717607973421927)
2021-11-02 21:35:02,384 - INFO  - GeneticAlgorithm.py:decodeBest - ('NXPI.O', 0.09634551495016612)
2021-11-02 21:35:02,385 - INFO  - GeneticAlgorithm.py:evaluate - JD.O     -0.004198
FOXA.O   -0.059408
ALGN.O   -0.029819
MRNA.O    0.132170
NTES.O    0.013185
VRTX.O    0.033475
CTAS.O    0.075223
PAYX.O    0.038847
MTCH.O   -0.042910
NXPI.O    0.055436
dtype: float64
2021-11-02 21:35:02,385 - INFO  - GeneticAlgorithm.py:evaluate - 0.02058031030442909
2021-11-02 21:35:02,385 - INFO  - GeneticAlgorithm.py:gaStockSelection - Generation #31
2021-11-02 21:35:06,375 - INFO  - GeneticAlgorithm.py:decodeBest - ('JD.O', 0.10548172757475083)
2021-11-02 21:35:06,375 - INFO  - GeneticAlgorithm.py:decodeBest - ('FOXA.O', 0.10465116279069768)
2021-11-02 21:35:06,376 - INFO  - GeneticAlgorithm.py:decodeBest - ('ALGN.O', 0.1004983388704319)
2021-11-02 21:35:06,376 - INFO  - GeneticAlgorithm.py:decodeBest - ('MRNA.O', 0.09966777408637874)
2021-11-02 21:35:06,376 - INFO  - GeneticAlgorithm.py:decodeBest - ('NTES.O', 0.09966777408637874)
